episode_id,success,category,distance_to_goal,ndtw,oracle_success,steps,instruction
164,1,SUCCESS,1.09,0.925,1,44,Walk out of the bedroom and straight down the hallway and take a left down the corridor off the hallway and take a right into the hallway with the gray wall and stop and the edge of the table closest to you when you enter.
165,1,SUCCESS,1.09,0.925,1,44,"Exit the bedroom. Walk straight past the bathroom, then turn left. Walk straight toward the wall until you have to turn. Turn right and wait by the table."
483,1,SUCCESS,1.09,0.921,1,50,Exit the bathroom and then make a left. Walk towards the first door you will see on your right and then wait there.
401,1,SUCCESS,1.09,0.941,1,31,Walk downstairs and wait by the exterior door near the potted palm.
1572,1,SUCCESS,1.08,0.963,1,42,"Walk up the short staircase and proceed down the hallway to the brown wooden door with small slit windows.  When you are almost to the door, turn right and walk into the room with the television.   Find the corner of the coffee table nearest to the couch on the right side of the room and stop about 1 foot from the edge of the table."
930,1,SUCCESS,1.08,0.928,1,51,"Walk past the stairs and into the bedroom. Walk by the nightstand, and turn left. Walk into the open door directly beside the bathroom door and wait."
1115,1,SUCCESS,1.08,0.972,1,58,Walk forward past the racks of wine bottles until you exit the wine cellar.  Turn to your left and enter the first room on your left.  Wait on the rug just inside the room.
1396,1,SUCCESS,1.08,0.838,1,44,"Head into the kitchen, follow along the stove wall through to hallway. Stop and wait near the telephone."
1743,1,SUCCESS,1.08,0.903,1,54,Walk through the kitchen and go into the hallway with a marble floor to the left of the refrigerator.  Step in front of the counter with the phone and some flowers in a white vase and stop there.
425,1,SUCCESS,1.08,0.827,1,34,Turn around so your facing the fireplace wall. Move forward through the sitting area and wait near the desk.
426,1,SUCCESS,1.08,0.827,1,34,Walk towards the desk in the office area. Stop next to the desk.
1139,1,SUCCESS,1.07,0.942,1,46,Exit the bedroom and walk strait across the hallway. Enter the door at the back of the bedroom and wait near the sink.
894,1,SUCCESS,1.07,0.959,1,43,Walk straight ahead through the door way. Walk through the kitchen storage area and into the kitchen. Walk all the way through the kitchen and stop when you reach the wood table with black and metal chairs.
122,1,SUCCESS,1.07,0.91,1,30,"Walk into the kitchen.  Turn left at the kitchen island, and walk straight.  Stop in the hallway at the first entrance to the dining room."
1240,1,SUCCESS,1.06,0.94,1,49,Turn around and walk towards the bookshelf. Once you reach the bookshelf turn right and walk down the hallway to the end and turn right. Stop at when you reach the narrow table.
1435,1,SUCCESS,1.06,0.94,1,53,walk to the left of the clock and down the hallway to the right. Turn right before the shelf and stop in the doorway of the bedroom.
1502,1,SUCCESS,1.06,0.929,1,57,Exit the bathroom. Turn right and then turn right to exit the room. Wait in the hallway.
1628,1,SUCCESS,1.06,0.917,1,42,"Exit the bathroom and go up the stairs, at the white door make a right, make a another right into the viewing room, take a step in and stop."
252,1,SUCCESS,1.06,0.925,1,32,Walk down the hall passed the art of an eye exam. continue down the hall towards the room at the end with a desk and floor lamp beside it. Walk into the bedroom through the door nearest to the desk that has a twin bed and board game standing upright on the shelf.
272,1,SUCCESS,1.06,0.753,1,44,"Move down the stairs and make a sharp right, turning right at the first available opportunity to continue in that direction, through the marbled opening to the next room. Move down that short hallway and stop at the edge of the circular room there."
1683,1,SUCCESS,1.05,0.93,1,43,"Walk passed the right of the bar, and turn left to walk through the kitchen. Stop once you reach the shelves on your right."
1807,1,SUCCESS,1.05,0.876,1,84,"Walk towards the black couch, and walk between the couch and the counter.  Go straight down the hallway and passed the sitting area on the left.  Continue straight. Stop by the small table and large mirror hanging on the wall."
1228,1,SUCCESS,1.05,0.905,1,51,Exit the room into the house. Go down the hall straight. Go until you get to the violin mounted on the wall on your right.
1229,1,SUCCESS,1.05,0.905,1,51,Turn left and exit the room. Walk straight until you get to a chandelier on top of your head and a round design on the floor.
1230,1,SUCCESS,1.05,0.905,1,51,Enter the door to the left of the globe.  Walk forward and continue down the corridor.  Continue straight until you reach a circular design on the floor.  Wait here.
514,1,SUCCESS,1.05,0.939,1,46,"move forward into the room, exit the room and continue straight into an eating area, continue straight into the living room, and stop right next to the rug in front of the couch."
615,1,SUCCESS,1.05,0.925,1,51,Exit the laundry room and walk up the stairs to the left. Continue past the carpeted stairs and turn right. Turn right again and enter the living room. Wait near the coffee table.
793,1,SUCCESS,1.04,0.037,1,136,Go into the bathroom then exit through the other door on the left. Turn right and go out through the door on the right then go straight until you get near the top of the stairs.
1184,1,SUCCESS,1.03,0.922,1,50,"walk through doorway to exit room, turn right in hallway and walk towards display cabinet, turn left at end of hallway, enter room, walk past bed, walk through doorway on the left after dresser, stop in front of sink."
1422,1,SUCCESS,1.03,0.932,1,82,Turn around and exit the room to the right of the TV. Once out turn left and walk to the end of the hallway and then turn right. Walk down the hallway past the piano and then stop when you enter the next doorway and the floor is in a circle pattern.
1299,1,SUCCESS,1.03,0.824,1,54,While facing the two chairs and small table turn left. Walk straight into the next room. Follow the ropes and carpet around the room and to the right. Stop near the bedroom door.
1839,1,SUCCESS,1.03,0.857,1,77,"Turn around and exit the room. Once out, turn right and keep walking straight until you enter the room on the end. Stop once you enter the room."
497,1,SUCCESS,1.03,0.898,1,51,"Go straight, walk past the double doors.  Keep walking into the kitchen area.  Walk past the island.  Go straight until you come to the hallway.  Stop there and wait."
399,1,SUCCESS,1.02,0.864,1,50,"Walk across dining room, turn slight right and enter set of double doors, stop in doorway."
1346,1,SUCCESS,1.01,0.868,1,51,Walk past the glass doors and left towards the island. Turn right and walk into the kitchen. Stop in front of the microwave.
1347,1,SUCCESS,1.01,0.868,1,52,Turn right and go down the long hall. Turn left toward the bar. Turn right into the kitchen and stop by the fridge.
1217,1,SUCCESS,1.01,0.908,1,70,Turn around and continue through the door. Turn right and then turn left to follow the red carpet. Stop in the entryway.
75,1,SUCCESS,1.01,0.944,1,49,turn hard left toward dinning area. walk past kitchen towards the living room. turn right by couch and walk down hallway and turn left  and go into the lounge.
416,1,SUCCESS,1.01,0.956,1,49,Turn around and walk down the hallway. Turn left at the eye exam. Turn right to enter the kitchen. Stop at the sink.
282,1,SUCCESS,1.01,0.605,1,63,"Go to the stairs
Go to the Buck's Country
Go to the footstool
Go to the semiround chair
Go to the right four metres
Go to the pool table."
1570,1,SUCCESS,1.0,0.922,1,41,Go up the steps and straight until you get to a room on the right. Turn right and wait near the coffee table.
1157,1,SUCCESS,1.0,0.711,1,87,"Veer left to walk through the kitchen, then turn left. Make the first right and then left into the living room then wait by the console table."
1604,1,SUCCESS,1.0,0.538,1,155,Walk out of the sauna and turn left. Turn left and walk up the stairs and stop.
589,1,SUCCESS,1.0,0.952,1,41,Go out of the bedroom and straight down the hallway past the stairs.  Go through the open door in front of you and stand at the end of the bed.
450,1,SUCCESS,1.0,0.942,1,55,Walk into the arched hallway near the native american paintings on the wall. Walk past the doorway to the laundry room and down the hall past the candles on the wall. Continue to the open arched entry at the end of the hall.
1348,1,SUCCESS,0.99,0.964,1,64,"With the stairs leading upwards behind you and to your right, exit the room though the doorway ahead of you, then turn left. Continue forward, descending three steps and exit through the doorway ahead of you. Descend three more steps and then stop."
1594,1,SUCCESS,0.99,0.959,1,30,"Climb the three steps next to you and continue forward, climbing three more steps. Stay straight and pass through the door opening directly ahead of you, then stop next to the massage table."
1595,1,SUCCESS,0.99,0.959,1,30,Walk up the stairs ahead. Enter the massage room and wait next to the massage table.
1596,1,SUCCESS,0.99,0.959,1,30,"Walk forward up the two set of three stairs.  Enter the room at the end of the hallway.Walk to the massage table, and stop."
826,1,SUCCESS,0.99,0.95,1,63,Walk down hall from sitting room until it ends and turn right. Stop between mirror and art.
827,1,SUCCESS,0.99,0.95,1,57,Walk past the shelf and down the hallway to the left of the double doors. At the end of the hallway turn right and stop in front of the end table.
864,1,SUCCESS,0.99,0.951,1,52,Turn left and head down the hallway. Turn right at the first entry way on your right. Enter the next small hallway and head straight into the room straight ahead. Stop inside of the room once you reach the chair and the desk and are facing the 3 windows.
276,1,SUCCESS,0.99,0.92,1,91,"Continue up the stairs and take a right into the bedroom. In the bedroom take a left and go through the closet, and stop in the bathroom doorway."
349,1,SUCCESS,0.99,0.938,1,85,Go down the stairs and straight down the hall. Veer right into the living room and walk into the kitchen. In the kitchen stop behind the chair on the right at the first black table.
1377,1,SUCCESS,0.98,0.93,1,51,Leave the sitting room and go left. Take a right before you enter the foyer. Go straight into the office. Stop on the rug in front of the bookcase.
1270,1,SUCCESS,0.98,0.967,1,38,"Go straight and turn right in front of the towards the 3 wicker decorations. Go straight down the hallway, enter the doorway, and wait."
1255,1,SUCCESS,0.98,0.941,1,43,Turn left and walk down the hall. Enter the foyer and stand in the middle.
1466,1,SUCCESS,0.98,0.437,1,75,Exit the dining room and sitting area on the left. Enter the kitchen and wait by the light switch on the left.
644,1,SUCCESS,0.98,0.939,1,277,"At the foot of the stairs, turn left to walk into lobby area.Walk across the lobby area to enter the pool room and wait near the pool table."
